click_id,date,campaign_id,campaign_name,channel
pin__1458,2025-01-31,pin_conv,Pinterest Conversions,pinterest
pin__1459,2025-01-31,pin_conv,Pinterest Conversions,pinterest
fbclid_1460,2025-02-01,meta_br,Brand Awareness,meta
fbclid_1461,2025-02-01,meta_br,Brand Awareness,meta
fbclid_1462,2025-02-01,meta_br,Brand Awareness,meta
fbclid_1463,2025-02-01,meta_br,Brand Awareness,meta
fbclid_1464,2025-02-01,meta_br,Brand Awareness,meta
fbclid_1465,2025-02-01,meta_br,Brand Awareness,meta
fbclid_1466,2025-02-01,meta_br,Brand Awareness,meta
fbclid_1467,2025-02-01,meta_conv,Conversion - Purchase,meta
fbclid_1468,2025-02-01,meta_conv,Conversion - Purchase,meta
fbclid_1469,2025-02-01,meta_conv,Conversion - Purchase,meta
fbclid_1470,2025-02-01,meta_ret,Retargeting - Cart,meta
fbclid_1471,2025-02-01,meta_ret,Retargeting - Cart,meta
gclid_1472,2025-02-01,goog_search,Search - Brand,google
gclid_1473,2025-02-01,goog_search,Search - Brand,google
gclid_1474,2025-02-01,goog_search,Search - Brand,google
gclid_1475,2025-02-01,goog_search,Search - Brand,google
gclid_1476,2025-02-01,goog_search,Search - Brand,google
gclid_1477,2025-02-01,goog_search,Search - Brand,google
gclid_1478,2025-02-01,goog_pmax,Performance Max,google
gclid_1479,2025-02-01,goog_pmax,Performance Max,google
gclid_1480,2025-02-01,goog_pmax,Performance Max,google
gclid_1481,2025-02-01,goog_pmax,Performance Max,google
gclid_1482,2025-02-01,goog_pmax,Performance Max,google
gclid_1483,2025-02-01,goog_pmax,Performance Max,google
bing__1484,2025-02-01,bing_search,Bing Search - Brand,bing
bing__1485,2025-02-01,bing_search,Bing Search - Brand,bing
bing__1486,2025-02-01,bing_shop,Bing Shopping,bing
bing__1487,2025-02-01,bing_shop,Bing Shopping,bing
bing__1488,2025-02-01,bing_shop,Bing Shopping,bing
bing__1489,2025-02-01,bing_shop,Bing Shopping,bing
bing__1490,2025-02-01,bing_shop,Bing Shopping,bing
bing__1491,2025-02-01,bing_shop,Bing Shopping,bing
pin__1492,2025-02-01,pin_aware,Pinterest Awareness,pinterest
pin__1493,2025-02-01,pin_aware,Pinterest Awareness,pinterest
pin__1494,2025-02-01,pin_aware,Pinterest Awareness,pinterest
pin__1495,2025-02-01,pin_aware,Pinterest Awareness,pinterest
pin__1496,2025-02-01,pin_aware,Pinterest Awareness,pinterest
pin__1497,2025-02-01,pin_aware,Pinterest Awareness,pinterest
pin__1498,2025-02-01,pin_aware,Pinterest Awareness,pinterest
pin__1499,2025-02-01,pin_conv,Pinterest Conversions,pinterest
pin__1500,2025-02-01,pin_conv,Pinterest Conversions,pinterest
pin__1501,2025-02-01,pin_conv,Pinterest Conversions,pinterest
fbclid_1502,2025-02-02,meta_br,Brand Awareness,meta
fbclid_1503,2025-02-02,meta_br,Brand Awareness,meta
fbclid_1504,2025-02-02,meta_br,Brand Awareness,meta
fbclid_1505,2025-02-02,meta_br,Brand Awareness,meta
fbclid_1506,2025-02-02,meta_br,Brand Awareness,meta
fbclid_1507,2025-02-02,meta_conv,Conversion - Purchase,meta
fbclid_1508,2025-02-02,meta_conv,Conversion - Purchase,meta
fbclid_1509,2025-02-02,meta_conv,Conversion - Purchase,meta
fbclid_1510,2025-02-02,meta_conv,Conversion - Purchase,meta
fbclid_1511,2025-02-02,meta_ret,Retargeting - Cart,meta
fbclid_1512,2025-02-02,meta_ret,Retargeting - Cart,meta
fbclid_1513,2025-02-02,meta_ret,Retargeting - Cart,meta
fbclid_1514,2025-02-02,meta_ret,Retargeting - Cart,meta
fbclid_1515,2025-02-02,meta_ret,Retargeting - Cart,meta
fbclid_1516,2025-02-02,meta_ret,Retargeting - Cart,meta
fbclid_1517,2025-02-02,meta_ret,Retargeting - Cart,meta
gclid_1518,2025-02-02,goog_search,Search - Brand,google
gclid_1519,2025-02-02,goog_search,Search - Brand,google
gclid_1520,2025-02-02,goog_search,Search - Brand,google
gclid_1521,2025-02-02,goog_pmax,Performance Max,google
gclid_1522,2025-02-02,goog_pmax,Performance Max,google
gclid_1523,2025-02-02,goog_pmax,Performance Max,google
gclid_1524,2025-02-02,goog_pmax,Performance Max,google
gclid_1525,2025-02-02,goog_pmax,Performance Max,google
gclid_1526,2025-02-02,goog_pmax,Performance Max,google
gclid_1527,2025-02-02,goog_pmax,Performance Max,google
bing__1528,2025-02-02,bing_search,Bing Search - Brand,bing
bing__1529,2025-02-02,bing_search,Bing Search - Brand,bing
bing__1530,2025-02-02,bing_search,Bing Search - Brand,bing
bing__1531,2025-02-02,bing_search,Bing Search - Brand,bing
bing__1532,2025-02-02,bing_search,Bing Search - Brand,bing
bing__1533,2025-02-02,bing_search,Bing Search - Brand,bing
bing__1534,2025-02-02,bing_search,Bing Search - Brand,bing
bing__1535,2025-02-02,bing_shop,Bing Shopping,bing
bing__1536,2025-02-02,bing_shop,Bing Shopping,bing
bing__1537,2025-02-02,bing_shop,Bing Shopping,bing
pin__1538,2025-02-02,pin_aware,Pinterest Awareness,pinterest
pin__1539,2025-02-02,pin_aware,Pinterest Awareness,pinterest
pin__1540,2025-02-02,pin_aware,Pinterest Awareness,pinterest
pin__1541,2025-02-02,pin_aware,Pinterest Awareness,pinterest
pin__1542,2025-02-02,pin_aware,Pinterest Awareness,pinterest
pin__1543,2025-02-02,pin_conv,Pinterest Conversions,pinterest
pin__1544,2025-02-02,pin_conv,Pinterest Conversions,pinterest
pin__1545,2025-02-02,pin_conv,Pinterest Conversions,pinterest
pin__1546,2025-02-02,pin_conv,Pinterest Conversions,pinterest
pin__1547,2025-02-02,pin_conv,Pinterest Conversions,pinterest
pin__1548,2025-02-02,pin_conv,Pinterest Conversions,pinterest
fbclid_1549,2025-02-03,meta_br,Brand Awareness,meta
fbclid_1550,2025-02-03,meta_br,Brand Awareness,meta
fbclid_1551,2025-02-03,meta_br,Brand Awareness,meta
fbclid_1552,2025-02-03,meta_br,Brand Awareness,meta
fbclid_1553,2025-02-03,meta_br,Brand Awareness,meta
fbclid_1554,2025-02-03,meta_br,Brand Awareness,meta
fbclid_1555,2025-02-03,meta_br,Brand Awareness,meta
fbclid_1556,2025-02-03,meta_conv,Conversion - Purchase,meta
fbclid_1557,2025-02-03,meta_conv,Conversion - Purchase,meta
fbclid_1558,2025-02-03,meta_conv,Conversion - Purchase,meta
fbclid_1559,2025-02-03,meta_conv,Conversion - Purchase,meta
fbclid_1560,2025-02-03,meta_conv,Conversion - Purchase,meta
fbclid_1561,2025-02-03,meta_ret,Retargeting - Cart,meta
fbclid_1562,2025-02-03,meta_ret,Retargeting - Cart,meta
fbclid_1563,2025-02-03,meta_ret,Retargeting - Cart,meta
fbclid_1564,2025-02-03,meta_ret,Retargeting - Cart,meta
fbclid_1565,2025-02-03,meta_ret,Retargeting - Cart,meta
fbclid_1566,2025-02-03,meta_ret,Retargeting - Cart,meta
fbclid_1567,2025-02-03,meta_ret,Retargeting - Cart,meta
fbclid_1568,2025-02-03,meta_ret,Retargeting - Cart,meta
gclid_1569,2025-02-03,goog_search,Search - Brand,google
gclid_1570,2025-02-03,goog_search,Search - Brand,google
gclid_1571,2025-02-03,goog_search,Search - Brand,google
gclid_1572,2025-02-03,goog_pmax,Performance Max,google
gclid_1573,2025-02-03,goog_pmax,Performance Max,google
bing__1574,2025-02-03,bing_search,Bing Search - Brand,bing
bing__1575,2025-02-03,bing_search,Bing Search - Brand,bing
bing__1576,2025-02-03,bing_shop,Bing Shopping,bing
bing__1577,2025-02-03,bing_shop,Bing Shopping,bing
bing__1578,2025-02-03,bing_shop,Bing Shopping,bing
pin__1579,2025-02-03,pin_aware,Pinterest Awareness,pinterest
pin__1580,2025-02-03,pin_aware,Pinterest Awareness,pinterest
pin__1581,2025-02-03,pin_aware,Pinterest Awareness,pinterest
pin__1582,2025-02-03,pin_aware,Pinterest Awareness,pinterest
pin__1583,2025-02-03,pin_aware,Pinterest Awareness,pinterest
pin__1584,2025-02-03,pin_aware,Pinterest Awareness,pinterest
pin__1585,2025-02-03,pin_aware,Pinterest Awareness,pinterest
pin__1586,2025-02-03,pin_aware,Pinterest Awareness,pinterest
pin__1587,2025-02-03,pin_conv,Pinterest Conversions,pinterest
pin__1588,2025-02-03,pin_conv,Pinterest Conversions,pinterest
fbclid_1589,2025-02-04,meta_br,Brand Awareness,meta
fbclid_1590,2025-02-04,meta_br,Brand Awareness,meta
fbclid_1591,2025-02-04,meta_br,Brand Awareness,meta
fbclid_1592,2025-02-04,meta_br,Brand Awareness,meta
fbclid_1593,2025-02-04,meta_br,Brand Awareness,meta
fbclid_1594,2025-02-04,meta_br,Brand Awareness,meta
fbclid_1595,2025-02-04,meta_conv,Conversion - Purchase,meta
fbclid_1596,2025-02-04,meta_conv,Conversion - Purchase,meta
fbclid_1597,2025-02-04,meta_conv,Conversion - Purchase,meta
fbclid_1598,2025-02-04,meta_conv,Conversion - Purchase,meta
fbclid_1599,2025-02-04,meta_conv,Conversion - Purchase,meta
fbclid_1600,2025-02-04,meta_conv,Conversion - Purchase,meta
fbclid_1601,2025-02-04,meta_conv,Conversion - Purchase,meta
fbclid_1602,2025-02-04,meta_ret,Retargeting - Cart,meta
fbclid_1603,2025-02-04,meta_ret,Retargeting - Cart,meta
fbclid_1604,2025-02-04,meta_ret,Retargeting - Cart,meta
fbclid_1605,2025-02-04,meta_ret,Retargeting - Cart,meta
fbclid_1606,2025-02-04,meta_ret,Retargeting - Cart,meta
gclid_1607,2025-02-04,goog_search,Search - Brand,google
gclid_1608,2025-02-04,goog_search,Search - Brand,google
gclid_1609,2025-02-04,goog_search,Search - Brand,google
gclid_1610,2025-02-04,goog_search,Search - Brand,google
gclid_1611,2025-02-04,goog_pmax,Performance Max,google
gclid_1612,2025-02-04,goog_pmax,Performance Max,google
gclid_1613,2025-02-04,goog_pmax,Performance Max,google
gclid_1614,2025-02-04,goog_pmax,Performance Max,google
gclid_1615,2025-02-04,goog_pmax,Performance Max,google
bing__1616,2025-02-04,bing_search,Bing Search - Brand,bing
bing__1617,2025-02-04,bing_search,Bing Search - Brand,bing
bing__1618,2025-02-04,bing_search,Bing Search - Brand,bing
bing__1619,2025-02-04,bing_search,Bing Search - Brand,bing
bing__1620,2025-02-04,bing_shop,Bing Shopping,bing
bing__1621,2025-02-04,bing_shop,Bing Shopping,bing
bing__1622,2025-02-04,bing_shop,Bing Shopping,bing
bing__1623,2025-02-04,bing_shop,Bing Shopping,bing
bing__1624,2025-02-04,bing_shop,Bing Shopping,bing
bing__1625,2025-02-04,bing_shop,Bing Shopping,bing
bing__1626,2025-02-04,bing_shop,Bing Shopping,bing
bing__1627,2025-02-04,bing_shop,Bing Shopping,bing
pin__1628,2025-02-04,pin_aware,Pinterest Awareness,pinterest
pin__1629,2025-02-04,pin_aware,Pinterest Awareness,pinterest
pin__1630,2025-02-04,pin_aware,Pinterest Awareness,pinterest
pin__1631,2025-02-04,pin_conv,Pinterest Conversions,pinterest
pin__1632,2025-02-04,pin_conv,Pinterest Conversions,pinterest
pin__1633,2025-02-04,pin_conv,Pinterest Conversions,pinterest
fbclid_1634,2025-02-05,meta_br,Brand Awareness,meta
fbclid_1635,2025-02-05,meta_br,Brand Awareness,meta
fbclid_1636,2025-02-05,meta_br,Brand Awareness,meta
fbclid_1637,2025-02-05,meta_br,Brand Awareness,meta
fbclid_1638,2025-02-05,meta_conv,Conversion - Purchase,meta
fbclid_1639,2025-02-05,meta_conv,Conversion - Purchase,meta
fbclid_1640,2025-02-05,meta_conv,Conversion - Purchase,meta
fbclid_1641,2025-02-05,meta_conv,Conversion - Purchase,meta
fbclid_1642,2025-02-05,meta_conv,Conversion - Purchase,meta
fbclid_1643,2025-02-05,meta_conv,Conversion - Purchase,meta
fbclid_1644,2025-02-05,meta_conv,Conversion - Purchase,meta
fbclid_1645,2025-02-05,meta_ret,Retargeting - Cart,meta
fbclid_1646,2025-02-05,meta_ret,Retargeting - Cart,meta
gclid_1647,2025-02-05,goog_search,Search - Brand,google
gclid_1648,2025-02-05,goog_search,Search - Brand,google
gclid_1649,2025-02-05,goog_search,Search - Brand,google
gclid_1650,2025-02-05,goog_pmax,Performance Max,google
gclid_1651,2025-02-05,goog_pmax,Performance Max,google
gclid_1652,2025-02-05,goog_pmax,Performance Max,google
gclid_1653,2025-02-05,goog_pmax,Performance Max,google
gclid_1654,2025-02-05,goog_pmax,Performance Max,google
gclid_1655,2025-02-05,goog_pmax,Performance Max,google
bing__1656,2025-02-05,bing_search,Bing Search - Brand,bing
bing__1657,2025-02-05,bing_search,Bing Search - Brand,bing
bing__1658,2025-02-05,bing_search,Bing Search - Brand,bing
bing__1659,2025-02-05,bing_search,Bing Search - Brand,bing
bing__1660,2025-02-05,bing_search,Bing Search - Brand,bing
bing__1661,2025-02-05,bing_search,Bing Search - Brand,bing
bing__1662,2025-02-05,bing_shop,Bing Shopping,bing
bing__1663,2025-02-05,bing_shop,Bing Shopping,bing
bing__1664,2025-02-05,bing_shop,Bing Shopping,bing
bing__1665,2025-02-05,bing_shop,Bing Shopping,bing
bing__1666,2025-02-05,bing_shop,Bing Shopping,bing
bing__1667,2025-02-05,bing_shop,Bing Shopping,bing
pin__1668,2025-02-05,pin_aware,Pinterest Awareness,pinterest
pin__1669,2025-02-05,pin_aware,Pinterest Awareness,pinterest
pin__1670,2025-02-05,pin_aware,Pinterest Awareness,pinterest
pin__1671,2025-02-05,pin_aware,Pinterest Awareness,pinterest
pin__1672,2025-02-05,pin_aware,Pinterest Awareness,pinterest
pin__1673,2025-02-05,pin_aware,Pinterest Awareness,pinterest
pin__1674,2025-02-05,pin_aware,Pinterest Awareness,pinterest
pin__1675,2025-02-05,pin_conv,Pinterest Conversions,pinterest
pin__1676,2025-02-05,pin_conv,Pinterest Conversions,pinterest
pin__1677,2025-02-05,pin_conv,Pinterest Conversions,pinterest
pin__1678,2025-02-05,pin_conv,Pinterest Conversions,pinterest
pin__1679,2025-02-05,pin_conv,Pinterest Conversions,pinterest
pin__1680,2025-02-05,pin_conv,Pinterest Conversions,pinterest
fbclid_1681,2025-02-06,meta_br,Brand Awareness,meta
fbclid_1682,2025-02-06,meta_br,Brand Awareness,meta
fbclid_1683,2025-02-06,meta_br,Brand Awareness,meta
fbclid_1684,2025-02-06,meta_br,Brand Awareness,meta
fbclid_1685,2025-02-06,meta_conv,Conversion - Purchase,meta
fbclid_1686,2025-02-06,meta_conv,Conversion - Purchase,meta
fbclid_1687,2025-02-06,meta_conv,Conversion - Purchase,meta
fbclid_1688,2025-02-06,meta_conv,Conversion - Purchase,meta
fbclid_1689,2025-02-06,meta_conv,Conversion - Purchase,meta
fbclid_1690,2025-02-06,meta_conv,Conversion - Purchase,meta
fbclid_1691,2025-02-06,meta_conv,Conversion - Purchase,meta
fbclid_1692,2025-02-06,meta_conv,Conversion - Purchase,meta
fbclid_1693,2025-02-06,meta_ret,Retargeting - Cart,meta
fbclid_1694,2025-02-06,meta_ret,Retargeting - Cart,meta
fbclid_1695,2025-02-06,meta_ret,Retargeting - Cart,meta
fbclid_1696,2025-02-06,meta_ret,Retargeting - Cart,meta
fbclid_1697,2025-02-06,meta_ret,Retargeting - Cart,meta
fbclid_1698,2025-02-06,meta_ret,Retargeting - Cart,meta
fbclid_1699,2025-02-06,meta_ret,Retargeting - Cart,meta
gclid_1700,2025-02-06,goog_search,Search - Brand,google
gclid_1701,2025-02-06,goog_search,Search - Brand,google
gclid_1702,2025-02-06,goog_pmax,Performance Max,google
gclid_1703,2025-02-06,goog_pmax,Performance Max,google
gclid_1704,2025-02-06,goog_pmax,Performance Max,google
gclid_1705,2025-02-06,goog_pmax,Performance Max,google
gclid_1706,2025-02-06,goog_pmax,Performance Max,google
gclid_1707,2025-02-06,goog_pmax,Performance Max,google
gclid_1708,2025-02-06,goog_pmax,Performance Max,google
gclid_1709,2025-02-06,goog_pmax,Performance Max,google
bing__1710,2025-02-06,bing_search,Bing Search - Brand,bing
bing__1711,2025-02-06,bing_search,Bing Search - Brand,bing
bing__1712,2025-02-06,bing_search,Bing Search - Brand,bing
bing__1713,2025-02-06,bing_search,Bing Search - Brand,bing
bing__1714,2025-02-06,bing_search,Bing Search - Brand,bing
bing__1715,2025-02-06,bing_search,Bing Search - Brand,bing
bing__1716,2025-02-06,bing_search,Bing Search - Brand,bing
bing__1717,2025-02-06,bing_search,Bing Search - Brand,bing
bing__1718,2025-02-06,bing_shop,Bing Shopping,bing
bing__1719,2025-02-06,bing_shop,Bing Shopping,bing
bing__1720,2025-02-06,bing_shop,Bing Shopping,bing
bing__1721,2025-02-06,bing_shop,Bing Shopping,bing
bing__1722,2025-02-06,bing_shop,Bing Shopping,bing
bing__1723,2025-02-06,bing_shop,Bing Shopping,bing
bing__1724,2025-02-06,bing_shop,Bing Shopping,bing
pin__1725,2025-02-06,pin_aware,Pinterest Awareness,pinterest
pin__1726,2025-02-06,pin_aware,Pinterest Awareness,pinterest
pin__1727,2025-02-06,pin_aware,Pinterest Awareness,pinterest
pin__1728,2025-02-06,pin_aware,Pinterest Awareness,pinterest
pin__1729,2025-02-06,pin_conv,Pinterest Conversions,pinterest
pin__1730,2025-02-06,pin_conv,Pinterest Conversions,pinterest
pin__1731,2025-02-06,pin_conv,Pinterest Conversions,pinterest
fbclid_1732,2025-02-07,meta_br,Brand Awareness,meta
fbclid_1733,2025-02-07,meta_br,Brand Awareness,meta
fbclid_1734,2025-02-07,meta_br,Brand Awareness,meta
fbclid_1735,2025-02-07,meta_br,Brand Awareness,meta
fbclid_1736,2025-02-07,meta_br,Brand Awareness,meta
fbclid_1737,2025-02-07,meta_br,Brand Awareness,meta
fbclid_1738,2025-02-07,meta_conv,Conversion - Purchase,meta
fbclid_1739,2025-02-07,meta_conv,Conversion - Purchase,meta
fbclid_1740,2025-02-07,meta_conv,Conversion - Purchase,meta
fbclid_1741,2025-02-07,meta_conv,Conversion - Purchase,meta
fbclid_1742,2025-02-07,meta_conv,Conversion - Purchase,meta
fbclid_1743,2025-02-07,meta_conv,Conversion - Purchase,meta
fbclid_1744,2025-02-07,meta_ret,Retargeting - Cart,meta
fbclid_1745,2025-02-07,meta_ret,Retargeting - Cart,meta
fbclid_1746,2025-02-07,meta_ret,Retargeting - Cart,meta
fbclid_1747,2025-02-07,meta_ret,Retargeting - Cart,meta
fbclid_1748,2025-02-07,meta_ret,Retargeting - Cart,meta
fbclid_1749,2025-02-07,meta_ret,Retargeting - Cart,meta
gclid_1750,2025-02-07,goog_search,Search - Brand,google
gclid_1751,2025-02-07,goog_search,Search - Brand,google
gclid_1752,2025-02-07,goog_search,Search - Brand,google
gclid_1753,2025-02-07,goog_pmax,Performance Max,google
gclid_1754,2025-02-07,goog_pmax,Performance Max,google
gclid_1755,2025-02-07,goog_pmax,Performance Max,google
gclid_1756,2025-02-07,goog_pmax,Performance Max,google
gclid_1757,2025-02-07,goog_pmax,Performance Max,google
gclid_1758,2025-02-07,goog_pmax,Performance Max,google
gclid_1759,2025-02-07,goog_pmax,Performance Max,google
bing__1760,2025-02-07,bing_search,Bing Search - Brand,bing
bing__1761,2025-02-07,bing_search,Bing Search - Brand,bing
bing__1762,2025-02-07,bing_search,Bing Search - Brand,bing
bing__1763,2025-02-07,bing_search,Bing Search - Brand,bing
bing__1764,2025-02-07,bing_search,Bing Search - Brand,bing
bing__1765,2025-02-07,bing_shop,Bing Shopping,bing
bing__1766,2025-02-07,bing_shop,Bing Shopping,bing
bing__1767,2025-02-07,bing_shop,Bing Shopping,bing
bing__1768,2025-02-07,bing_shop,Bing Shopping,bing
pin__1769,2025-02-07,pin_aware,Pinterest Awareness,pinterest
pin__1770,2025-02-07,pin_aware,Pinterest Awareness,pinterest
pin__1771,2025-02-07,pin_aware,Pinterest Awareness,pinterest
pin__1772,2025-02-07,pin_aware,Pinterest Awareness,pinterest
pin__1773,2025-02-07,pin_aware,Pinterest Awareness,pinterest
pin__1774,2025-02-07,pin_aware,Pinterest Awareness,pinterest
pin__1775,2025-02-07,pin_aware,Pinterest Awareness,pinterest
pin__1776,2025-02-07,pin_conv,Pinterest Conversions,pinterest
pin__1777,2025-02-07,pin_conv,Pinterest Conversions,pinterest
fbclid_1778,2025-02-08,meta_br,Brand Awareness,meta
fbclid_1779,2025-02-08,meta_br,Brand Awareness,meta
fbclid_1780,2025-02-08,meta_br,Brand Awareness,meta
fbclid_1781,2025-02-08,meta_br,Brand Awareness,meta
fbclid_1782,2025-02-08,meta_br,Brand Awareness,meta
fbclid_1783,2025-02-08,meta_br,Brand Awareness,meta
fbclid_1784,2025-02-08,meta_br,Brand Awareness,meta
fbclid_1785,2025-02-08,meta_br,Brand Awareness,meta
fbclid_1786,2025-02-08,meta_conv,Conversion - Purchase,meta
fbclid_1787,2025-02-08,meta_conv,Conversion - Purchase,meta
fbclid_1788,2025-02-08,meta_conv,Conversion - Purchase,meta
fbclid_1789,2025-02-08,meta_conv,Conversion - Purchase,meta
fbclid_1790,2025-02-08,meta_conv,Conversion - Purchase,meta
fbclid_1791,2025-02-08,meta_conv,Conversion - Purchase,meta
fbclid_1792,2025-02-08,meta_conv,Conversion - Purchase,meta
fbclid_1793,2025-02-08,meta_conv,Conversion - Purchase,meta
fbclid_1794,2025-02-08,meta_ret,Retargeting - Cart,meta
fbclid_1795,2025-02-08,meta_ret,Retargeting - Cart,meta
fbclid_1796,2025-02-08,meta_ret,Retargeting - Cart,meta
gclid_1797,2025-02-08,goog_search,Search - Brand,google
gclid_1798,2025-02-08,goog_search,Search - Brand,google
gclid_1799,2025-02-08,goog_search,Search - Brand,google
gclid_1800,2025-02-08,goog_search,Search - Brand,google
gclid_1801,2025-02-08,goog_search,Search - Brand,google
gclid_1802,2025-02-08,goog_pmax,Performance Max,google
gclid_1803,2025-02-08,goog_pmax,Performance Max,google
gclid_1804,2025-02-08,goog_pmax,Performance Max,google
gclid_1805,2025-02-08,goog_pmax,Performance Max,google
